segment_id,translation-en-sujato,comment-en-sujato,section_num_long,level_1,level_2,level_3,level_4,level_5
dn10:1.3.3, ,,10:1.3.3,10,1,3,3,0
dn10:1.3.4, ,,10:1.3.4,10,1,3,4,0
dn10:1.3.5, ,,10:1.3.5,10,1,3,5,0
dn10:1.3.6, ,,10:1.3.6,10,1,3,6,0
dn10:1.4.1,"When he had spoken, Venerable Ānanda said to him, ",,10:1.4.1,10,1,4,1,0
dn10:1.4.2,"“It’s not the right time, student. ",,10:1.4.2,10,1,4,2,0
dn10:1.4.3,I’ve drunk sufficient refreshments for today. ,,10:1.4.3,10,1,4,3,0
dn10:1.4.4,But hopefully tomorrow I’ll get a chance to visit him.” ,,10:1.4.4,10,1,4,4,0
dn10:1.4.5,"“Yes, sir,” replied the student. He went back to Subha, and told him what had happened, adding, ",,10:1.4.5,10,1,4,5,0
dn10:1.4.6, ,,10:1.4.6,10,1,4,6,0
dn10:1.4.7, ,,10:1.4.7,10,1,4,7,0
dn10:1.4.8, ,,10:1.4.8,10,1,4,8,0
dn10:1.4.9, ,,10:1.4.9,10,1,4,9,0
dn10:1.4.10, ,,10:1.4.10,10,1,4,10,0
dn10:1.4.11, ,,10:1.4.11,10,1,4,11,0
dn10:1.4.12, ,,10:1.4.12,10,1,4,12,0
dn10:1.4.13,"“This much, sir, I managed to do. At least Master Ānanda will take the opportunity to visit tomorrow.” ",,10:1.4.13,10,1,4,13,0
dn10:1.5.1,"Then when the night had passed, Ānanda robed up in the morning and, taking his bowl and robe, went with Venerable Cetaka as his second monk to Subha’s home, where he sat on the seat spread out. Then Subha went up to Ānanda, and exchanged greetings with him. ",,10:1.5.1,10,1,5,1,0
dn10:1.5.2,"When the greetings and polite conversation were over, he sat down to one side and said to Ānanda: ",,10:1.5.2,10,1,5,2,0
dn10:1.5.3,"“Master Ānanda, you were Master Gotama’s attendant. You were close to him, living in his presence. ",,10:1.5.3,10,1,5,3,0
dn10:1.5.4,"You ought to know what things Master Gotama praised, and in which he encouraged, settled, and grounded all these people. ",,10:1.5.4,10,1,5,4,0
dn10:1.5.5,What were those things?” ,,10:1.5.5,10,1,5,5,0
dn10:1.6.1,"“Student, the Buddha praised three sets of things, and that’s what he encouraged, settled, and grounded all these people in. ",,10:1.6.1,10,1,6,1,0
dn10:1.6.2,What three? ,,10:1.6.2,10,1,6,2,0
dn10:1.6.3,"The entire spectrum of noble ethics, immersion, and wisdom. ",,10:1.6.3,10,1,6,3,0
dn10:1.6.4,These are the three sets of things that the Buddha praised.” ,,10:1.6.4,10,1,6,4,0
dn10:1.6.5.0,1. The Entire Spectrum of Ethics,,10:1.6.5.0,10,1,6,5,0
dn10:1.6.6,“But what was that noble spectrum of ethics that the Buddha praised?” ,,10:1.6.6,10,1,6,6,0
dn10:1.7.1,"“Student, it’s when a Realized One arises in the world, perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those who wish to train, teacher of gods and humans, awakened, blessed. ",,10:1.7.1,10,1,7,1,0
dn10:1.7.2,"He has realized with his own insight this world—with its gods, Māras and Brahmās, this population with its ascetics and brahmins, gods and humans—and he makes it known to others. ",,10:1.7.2,10,1,7,2,0
dn10:1.7.3,"He teaches Dhamma that’s good in the beginning, good in the middle, and good in the end, meaningful and well-phrased. And he reveals a spiritual practice that’s entirely full and pure. ",,10:1.7.3,10,1,7,3,0
dn10:1.8.1,"A householder hears that teaching, or a householder’s child, or someone reborn in some clan. ",,10:1.8.1,10,1,8,1,0
dn10:1.8.2,"They gain faith in the Realized One, ",,10:1.8.2,10,1,8,2,0
dn10:1.8.3,and reflect: ,,10:1.8.3,10,1,8,3,0
dn10:1.8.4,"‘Living in a house is cramped and dirty, but the life of one gone forth is wide open. ",,10:1.8.4,10,1,8,4,0
dn10:1.8.5,"It’s not easy for someone living at home to lead the spiritual life utterly full and pure, like a polished shell. ",,10:1.8.5,10,1,8,5,0
dn10:1.8.6,"Why don’t I shave off my hair and beard, dress in ocher robes, and go forth from the lay life to homelessness?’ ",,10:1.8.6,10,1,8,6,0
dn10:1.9.1,"After some time they give up a large or small fortune, and a large or small family circle. They shave off hair and beard, dress in ocher robes, and go forth from the lay life to homelessness. ",,10:1.9.1,10,1,9,1,0
dn10:1.10.1,"Once they’ve gone forth, they live restrained in the monastic code, conducting themselves well and seeking alms in suitable places. Seeing danger in the slightest fault, they keep the rules they’ve undertaken. They act skillfully by body and speech. They’re purified in livelihood and accomplished in ethical conduct. They guard the sense doors, have mindfulness and situational awareness, and are content. ",,10:1.10.1,10,1,10,1,0
dn10:1.11.1,And how is a mendicant accomplished in ethics? ,,10:1.11.1,10,1,11,1,0
dn10:1.11.2,"It’s when a mendicant gives up killing living creatures. They renounce the rod and the sword. They’re scrupulous and kind, living full of compassion for all living beings. … ",,10:1.11.2,10,1,11,2,0
dn10:1.11.3, ,,10:1.11.3,10,1,11,3,0
dn10:1.12.1-1.27,This pertains to their ethics. ,,10:1.12.1-1.27,10,1,12,1-1,27
dn10:1.28.1,"There are some ascetics and brahmins who, while enjoying food given in faith, still earn a living by unworthy branches of knowledge, by wrong livelihood. ",,10:1.28.1,10,1,28,1,0
dn10:1.28.2,"This includes rites for propitiation, for granting wishes, for ghosts, for the earth, for rain, for property settlement, and for preparing and consecrating house sites, and rites involving rinsing and bathing, and oblations. It also includes administering emetics, purgatives, expectorants, and phlegmagogues; administering ear-oils, eye restoratives, nasal medicine, ointments, and counter-ointments; surgery with needle and scalpel, treating children, prescribing root medicines, and binding on herbs. ",,10:1.28.2,10,1,28,2,0
dn10:1.28.3,"They refrain from such unworthy branches of knowledge, such wrong livelihood. … ",,10:1.28.3,10,1,28,3,0
dn10:1.28.4, ,,10:1.28.4,10,1,28,4,0
dn10:1.28.5, ,,10:1.28.5,10,1,28,5,0
dn10:1.28.6, ,,10:1.28.6,10,1,28,6,0
dn10:1.28.7,This pertains to their ethics. ,,10:1.28.7,10,1,28,7,0
dn10:1.29.1,A mendicant thus accomplished in ethics sees no danger in any quarter in regards to their ethical restraint. ,,10:1.29.1,10,1,29,1,0
dn10:1.29.2,It’s like a king who has defeated his enemies. He sees no danger from his foes in any quarter. ,,10:1.29.2,10,1,29,2,0
dn10:1.29.3,A mendicant thus accomplished in ethics sees no danger in any quarter in regards to their ethical restraint. ,,10:1.29.3,10,1,29,3,0
dn10:1.29.4,"When they have this entire spectrum of noble ethics, they experience a blameless happiness inside themselves. ",,10:1.29.4,10,1,29,4,0
dn10:1.29.5,That’s how a mendicant is accomplished in ethics. ,,10:1.29.5,10,1,29,5,0
dn10:1.30.1,This is that noble spectrum of ethics that the Buddha praised. ,,10:1.30.1,10,1,30,1,0
dn10:1.30.2,But there is still more to be done.” ,,10:1.30.2,10,1,30,2,0
dn10:1.30.3,"“It’s incredible, Master Ānanda, it’s amazing, ",,10:1.30.3,10,1,30,3,0
dn10:1.30.4,"This noble spectrum of ethics is complete, not lacking anything! ",,10:1.30.4,10,1,30,4,0
dn10:1.30.5,Such a complete spectrum of ethics cannot be seen among the other ascetics and brahmins. ,,10:1.30.5,10,1,30,5,0
dn10:1.30.6,"Were other ascetics and brahmins to see such a complete spectrum of noble ethics in themselves, they’d be delighted with just that much: ",,10:1.30.6,10,1,30,6,0
dn10:1.30.7,‘At this point it’s enough; at this point our work is done. We’ve reached the goal of our ascetic life. There is nothing more to be done.’ ,,10:1.30.7,10,1,30,7,0
dn10:1.30.8,And yet you say: ,,10:1.30.8,10,1,30,8,0
dn10:1.30.9,‘But there is still more to be done.’ ,,10:1.30.9,10,1,30,9,0
dn10:2.1.0,2. The Spectrum of Immersion,,10:2.1.0,10,2,1,0,0
dn10:2.1.1,"But what, Master Ānanda, was that noble spectrum of immersion that the Buddha praised?” ",,10:2.1.1,10,2,1,1,0
dn10:2.2.1,"“And how, student, does a mendicant guard the sense doors? ",,10:2.2.1,10,2,2,1,0
dn10:2.2.2,"When a mendicant sees a sight with their eyes, they don’t get caught up in the features and details. ",,10:2.2.2,10,2,2,2,0
dn10:2.2.3,"If the faculty of sight were left unrestrained, bad unskillful qualities of desire and aversion would become overwhelming. For this reason, they practice restraint, protecting the faculty of sight, and achieving its restraint. ",,10:2.2.3,10,2,2,3,0
dn10:2.2.4,When they hear a sound with their ears … ,,10:2.2.4,10,2,2,4,0
dn10:2.2.5,When they smell an odor with their nose … ,,10:2.2.5,10,2,2,5,0
dn10:2.2.6,When they taste a flavor with their tongue … ,,10:2.2.6,10,2,2,6,0
dn10:2.2.7,When they feel a touch with their body … ,,10:2.2.7,10,2,2,7,0
dn10:2.2.8,"When they know a thought with their mind, they don’t get caught up in the features and details. ",,10:2.2.8,10,2,2,8,0
dn10:2.2.9,"If the faculty of mind were left unrestrained, bad unskillful qualities of desire and aversion would become overwhelming. For this reason, they practice restraint, protecting the faculty of mind, and achieving its restraint. ",,10:2.2.9,10,2,2,9,0
dn10:2.2.10,"When they have this noble sense restraint, they experience an unsullied bliss inside themselves. ",,10:2.2.10,10,2,2,10,0
dn10:2.2.11,That’s how a mendicant guards the sense doors. ,,10:2.2.11,10,2,2,11,0
dn10:2.3.1,And how does a mendicant have mindfulness and situational awareness? ,,10:2.3.1,10,2,3,1,0
dn10:2.3.2,"It’s when a mendicant acts with situational awareness when going out and coming back; when looking ahead and aside; when bending and extending the limbs; when bearing the outer robe, bowl and robes; when eating, drinking, chewing, and tasting; when urinating and defecating; when walking, standing, sitting, sleeping, waking, speaking, and keeping silent. ",,10:2.3.2,10,2,3,2,0
dn10:2.3.3,That’s how a mendicant has mindfulness and situational awareness. ,,10:2.3.3,10,2,3,3,0
dn10:2.4.1,And how is a mendicant content? ,,10:2.4.1,10,2,4,1,0
dn10:2.4.2,"It’s when a mendicant is content with robes to look after the body and alms-food to look after the belly. Wherever they go, they set out taking only these things. ",,10:2.4.2,10,2,4,2,0
dn10:2.4.3,"They’re like a bird: wherever it flies, wings are its only burden. ",,10:2.4.3,10,2,4,3,0
dn10:2.4.4,"In the same way, a mendicant is content with robes to look after the body and alms-food to look after the belly. Wherever they go, they set out taking only these things. ",,10:2.4.4,10,2,4,4,0
dn10:2.4.5,That’s how a mendicant is content. ,,10:2.4.5,10,2,4,5,0
dn10:2.5.1,"When they have this noble spectrum of ethics, this noble sense restraint, this noble mindfulness and situational awareness, and this noble contentment, ",,10:2.5.1,10,2,5,1,0
dn10:2.5.2,"they frequent a secluded lodging—a wilderness, the root of a tree, a hill, a ravine, a mountain cave, a charnel ground, a forest, the open air, a heap of straw. ",,10:2.5.2,10,2,5,2,0
dn10:2.5.3,"After the meal, they return from alms-round, sit down cross-legged with their body straight, and establish mindfulness right there. ",,10:2.5.3,10,2,5,3,0
dn10:2.6.1,"Giving up desire for the world, they meditate with a heart rid of desire, cleansing the mind of desire. ",,10:2.6.1,10,2,6,1,0
dn10:2.6.2,"Giving up ill will and malevolence, they meditate with a mind rid of ill will, full of compassion for all living beings, cleansing the mind of ill will. ",,10:2.6.2,10,2,6,2,0
dn10:2.6.3,"Giving up dullness and drowsiness, they meditate with a mind rid of dullness and drowsiness, perceiving light, mindful and aware, cleansing the mind of dullness and drowsiness. ",,10:2.6.3,10,2,6,3,0
dn10:2.6.4,"Giving up restlessness and remorse, they meditate without restlessness, their mind peaceful inside, cleansing the mind of restlessness and remorse. ",,10:2.6.4,10,2,6,4,0
dn10:2.6.5,"Giving up doubt, they meditate having gone beyond doubt, not undecided about skillful qualities, cleansing the mind of doubt. ",,10:2.6.5,10,2,6,5,0
dn10:2.7.1,"Suppose a man who has gotten into debt were to apply himself to work, ",,10:2.7.1,10,2,7,1,0
dn10:2.7.2,and his efforts proved successful. ,,10:2.7.2,10,2,7,2,0
dn10:2.7.3,He would pay off the original loan and have enough left over to support his partner. ,,10:2.7.3,10,2,7,3,0
dn10:2.7.4,"Thinking about this, ",,10:2.7.4,10,2,7,4,0
dn10:2.7.5, ,,10:2.7.5,10,2,7,5,0
dn10:2.7.6, ,,10:2.7.6,10,2,7,6,0
dn10:2.7.7, ,,10:2.7.7,10,2,7,7,0
dn10:2.7.8,he’d be filled with joy and happiness. ,,10:2.7.8,10,2,7,8,0
dn10:2.8.1,"Suppose there was a person who was sick, suffering, gravely ill. They’d lose their appetite and get physically weak. ",,10:2.8.1,10,2,8,1,0
dn10:2.8.2,"But after some time they’d recover from that illness, and regain their appetite and their strength. ",,10:2.8.2,10,2,8,2,0
dn10:2.8.3,"Thinking about this, ",,10:2.8.3,10,2,8,3,0
dn10:2.8.4, ,,10:2.8.4,10,2,8,4,0
dn10:2.8.5, ,,10:2.8.5,10,2,8,5,0
dn10:2.8.6,they’d be filled with joy and happiness. ,,10:2.8.6,10,2,8,6,0
dn10:2.9.1,Suppose a person was imprisoned in a jail. ,,10:2.9.1,10,2,9,1,0
dn10:2.9.2,"But after some time they were released from jail, safe and sound, with no loss of wealth. ",,10:2.9.2,10,2,9,2,0
dn10:2.9.3,"Thinking about this, ",,10:2.9.3,10,2,9,3,0
dn10:2.9.4, ,,10:2.9.4,10,2,9,4,0
dn10:2.9.5, ,,10:2.9.5,10,2,9,5,0
dn10:2.9.6,they’d be filled with joy and happiness. ,,10:2.9.6,10,2,9,6,0
dn10:2.10.1,Suppose a person was a bondservant. They belonged to someone else and were unable to go where they wish. ,,10:2.10.1,10,2,10,1,0
dn10:2.10.2,"But after some time they’d be freed from servitude and become their own master, an emancipated individual able to go where they wish. ",,10:2.10.2,10,2,10,2,0
dn10:2.10.3,"Thinking about this, ",,10:2.10.3,10,2,10,3,0
dn10:2.10.4, ,,10:2.10.4,10,2,10,4,0
dn10:2.10.5, ,,10:2.10.5,10,2,10,5,0
dn10:2.10.6,they’d be filled with joy and happiness. ,,10:2.10.6,10,2,10,6,0
dn10:2.11.1,"Suppose there was a person with wealth and property who was traveling along a desert road, which was perilous, with nothing to eat. ",,10:2.11.1,10,2,11,1,0
dn10:2.11.2,"But after some time they crossed over the desert safely, reaching the neighborhood of a village, a sanctuary free of peril. ",,10:2.11.2,10,2,11,2,0
dn10:2.11.3,"Thinking about this, ",,10:2.11.3,10,2,11,3,0
dn10:2.11.4, ,,10:2.11.4,10,2,11,4,0
dn10:2.11.5, ,,10:2.11.5,10,2,11,5,0
dn10:2.11.6,they’d be filled with joy and happiness. ,,10:2.11.6,10,2,11,6,0
dn10:2.12.1,"In the same way, as long as these five hindrances are not given up inside themselves, a mendicant regards them as a debt, a disease, a prison, slavery, and a desert crossing. ",,10:2.12.1,10,2,12,1,0
dn10:2.12.2,"But when these five hindrances are given up inside themselves, a mendicant regards this as freedom from debt, good health, release from prison, emancipation, and sanctuary. ",,10:2.12.2,10,2,12,2,0
dn10:2.12.3, ,,10:2.12.3,10,2,12,3,0
dn10:2.12.4,"Seeing that the hindrances have been given up in them, joy springs up. Being joyful, rapture springs up. When the mind is full of rapture, the body becomes tranquil. When the body is tranquil, they feel bliss. And when blissful, the mind becomes immersed. ",,10:2.12.4,10,2,12,4,0
dn10:2.13.1,"Quite secluded from sensual pleasures, secluded from unskillful qualities, they enter and remain in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected. ",,10:2.13.1,10,2,13,1,0
dn10:2.13.2,"They drench, steep, fill, and spread their body with rapture and bliss born of seclusion. There’s no part of the body that’s not spread with rapture and bliss born of seclusion. ",,10:2.13.2,10,2,13,2,0
dn10:2.14.1,"It’s like when a deft bathroom attendant or their apprentice pours bath powder into a bronze dish, sprinkling it little by little with water. They knead it until the ball of bath powder is soaked and saturated with moisture, spread through inside and out; yet no moisture oozes out. ",,10:2.14.1,10,2,14,1,0
dn10:2.14.2,"In the same way, a mendicant drenches, steeps, fills, and spreads their body with rapture and bliss born of seclusion. There’s no part of the body that’s not spread with rapture and bliss born of seclusion. ",,10:2.14.2,10,2,14,2,0
dn10:2.14.3, ,,10:2.14.3,10,2,14,3,0
dn10:2.14.4, ,,10:2.14.4,10,2,14,4,0
dn10:2.14.5,This pertains to their immersion. ,,10:2.14.5,10,2,14,5,0
dn10:2.15.1,"Furthermore, as the placing of the mind and keeping it connected are stilled, a mendicant enters and remains in the second absorption, which has the rapture and bliss born of immersion, with internal clarity and confidence, and unified mind, without placing the mind and keeping it connected. ",,10:2.15.1,10,2,15,1,0
dn10:2.15.2,"They drench, steep, fill, and spread their body with rapture and bliss born of immersion. There’s no part of the body that’s not spread with rapture and bliss born of immersion. ",,10:2.15.2,10,2,15,2,0
dn10:2.16.1,"It’s like a deep lake fed by spring water. There’s no inlet to the east, west, north, or south, and no rainfall to replenish it from time to time. But the stream of cool water welling up in the lake drenches, steeps, fills, and spreads throughout the lake. There’s no part of the lake that’s not spread through with cool water. ",,10:2.16.1,10,2,16,1,0
dn10:2.16.2,"In the same way, a mendicant drenches, steeps, fills, and spreads their body with rapture and bliss born of immersion. There’s no part of the body that’s not spread with rapture and bliss born of immersion. ",,10:2.16.2,10,2,16,2,0
dn10:2.16.3, ,,10:2.16.3,10,2,16,3,0
dn10:2.16.4, ,,10:2.16.4,10,2,16,4,0
dn10:2.16.5,This pertains to their immersion. ,,10:2.16.5,10,2,16,5,0
dn10:2.17.1,"Furthermore, with the fading away of rapture, a mendicant enters and remains in the third absorption, where they meditate with equanimity, mindful and aware, personally experiencing the bliss of which the noble ones declare, ‘Equanimous and mindful, one meditates in bliss.’ ",,10:2.17.1,10,2,17,1,0
dn10:2.17.2,"They drench, steep, fill, and spread their body with bliss free of rapture. There’s no part of the body that’s not spread with bliss free of rapture. ",,10:2.17.2,10,2,17,2,0
dn10:2.17.3,"It’s like a pool with blue water lilies, or pink or white lotuses. Some of them sprout and grow in the water without rising above it, thriving underwater. From the tip to the root they’re drenched, steeped, filled, and soaked with cool water. There’s no part of them that’s not soaked with cool water. ",,10:2.17.3,10,2,17,3,0
dn10:2.17.4,"In the same way, a mendicant drenches, steeps, fills, and spreads their body with bliss free of rapture. There’s no part of the body that’s not spread with bliss free of rapture. ",,10:2.17.4,10,2,17,4,0
dn10:2.17.5, ,,10:2.17.5,10,2,17,5,0
dn10:2.17.6, ,,10:2.17.6,10,2,17,6,0
dn10:2.17.7,This pertains to their immersion. ,,10:2.17.7,10,2,17,7,0
dn10:2.18.1,"Furthermore, giving up pleasure and pain, and ending former happiness and sadness, a mendicant enters and remains in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. ",,10:2.18.1,10,2,18,1,0
dn10:2.18.2,They sit spreading their body through with pure bright mind. ,,10:2.18.2,10,2,18,2,0
dn10:2.18.3,There’s no part of the body that’s not spread with pure bright mind. ,,10:2.18.3,10,2,18,3,0
dn10:2.18.4,It’s like someone sitting wrapped from head to foot with white cloth. There’s no part of the body that’s not spread over with white cloth. ,,10:2.18.4,10,2,18,4,0
dn10:2.18.5,"In the same way, a mendicant sits spreading their body through with pure bright mind. There's no part of their body that's not spread with pure bright mind. ",,10:2.18.5,10,2,18,5,0
dn10:2.18.6, ,,10:2.18.6,10,2,18,6,0
dn10:2.18.7, ,,10:2.18.7,10,2,18,7,0
dn10:2.18.8,This pertains to their immersion. ,,10:2.18.8,10,2,18,8,0
dn10:2.19.1,This is that noble spectrum of immersion that the Buddha praised. ,,10:2.19.1,10,2,19,1,0
dn10:2.19.2,But there is still more to be done.” ,,10:2.19.2,10,2,19,2,0
dn10:2.19.3,"“It’s incredible, Master Ānanda, it’s amazing! ",,10:2.19.3,10,2,19,3,0
dn10:2.19.4,"This noble spectrum of immersion is complete, not lacking anything! ",,10:2.19.4,10,2,19,4,0
dn10:2.19.5,Such a complete spectrum of immersion cannot be seen among the other ascetics and brahmins. ,,10:2.19.5,10,2,19,5,0
dn10:2.19.6,"Were other ascetics and brahmins to see such a complete spectrum of noble immersion in themselves, they’d be delighted with just that much: ",,10:2.19.6,10,2,19,6,0
dn10:2.19.7,‘At this point it’s enough; at this point our work is done. We’ve reached the goal of our ascetic life. There is nothing more to be done.’ ,,10:2.19.7,10,2,19,7,0
dn10:2.19.8,And yet you say: ,,10:2.19.8,10,2,19,8,0
dn10:2.19.9,‘But there is still more to be done.’ ,,10:2.19.9,10,2,19,9,0
dn10:2.20.0,3. The Spectrum of Wisdom,,10:2.20.0,10,2,20,0,0
dn10:2.20.1,"But what, Master Ānanda, was that noble spectrum of wisdom that the Buddha praised?” ",,10:2.20.1,10,2,20,1,0
dn10:2.21.1,"“When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward knowledge and vision. ",,10:2.21.1,10,2,21,1,0
dn10:2.21.2,They understand: ,,10:2.21.2,10,2,21,2,0
dn10:2.21.3,"‘This body of mine is physical. It’s made up of the four primary elements, produced by mother and father, built up from rice and porridge, liable to impermanence, to wearing away and erosion, to breaking up and destruction. And this consciousness of mine is attached to it, tied to it.’ ",,10:2.21.3,10,2,21,3,0
dn10:2.22.1,"Suppose there was a beryl gem that was naturally beautiful, eight-faceted, well-worked, transparent, clear, and unclouded, endowed with all good qualities. And it was strung with a thread of blue, yellow, red, white, or golden brown. ",,10:2.22.1,10,2,22,1,0
dn10:2.22.2,"And someone with good eyesight were to take it in their hand and examine it: ‘This beryl gem is naturally beautiful, eight-faceted, well-worked, transparent, clear, and unclouded, endowed with all good qualities. And it’s strung with a thread of blue, yellow, red, white, or golden brown.’ ",,10:2.22.2,10,2,22,2,0
dn10:2.22.3,"In the same way, when their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward knowledge and vision. ",,10:2.22.3,10,2,22,3,0
dn10:2.22.4, ,,10:2.22.4,10,2,22,4,0
dn10:2.22.5, ,,10:2.22.5,10,2,22,5,0
dn10:2.22.6, ,,10:2.22.6,10,2,22,6,0
dn10:2.22.7, ,,10:2.22.7,10,2,22,7,0
dn10:2.22.8, ,,10:2.22.8,10,2,22,8,0
dn10:2.22.9, ,,10:2.22.9,10,2,22,9,0
dn10:2.22.10,This pertains to their wisdom. ,,10:2.22.10,10,2,22,10,0
dn10:2.23.1,"When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward the creation of a mind-made body. ",,10:2.23.1,10,2,23,1,0
dn10:2.23.2,"From this body they create another body, physical, mind-made, complete in all its various parts, not deficient in any faculty. ",,10:2.23.2,10,2,23,2,0
dn10:2.24.1,Suppose a person was to draw a reed out from its sheath. ,,10:2.24.1,10,2,24,1,0
dn10:2.24.2,They’d think: ,,10:2.24.2,10,2,24,2,0
dn10:2.24.3,"‘This is the reed, this is the sheath. The reed and the sheath are different things. The reed has been drawn out from the sheath.’ ",,10:2.24.3,10,2,24,3,0
dn10:2.24.4,Or suppose a person was to draw a sword out from its scabbard. ,,10:2.24.4,10,2,24,4,0
dn10:2.24.5,They’d think: ,,10:2.24.5,10,2,24,5,0
dn10:2.24.6,"‘This is the sword, this is the scabbard. The sword and the scabbard are different things. The sword has been drawn out from the scabbard.’ ",,10:2.24.6,10,2,24,6,0
dn10:2.24.7,Or suppose a person was to draw a snake out from its slough. ,,10:2.24.7,10,2,24,7,0
dn10:2.24.8,They’d think: ,,10:2.24.8,10,2,24,8,0
dn10:2.24.9,"‘This is the snake, this is the slough. The snake and the slough are different things. The snake has been drawn out from the slough.’ ",,10:2.24.9,10,2,24,9,0
dn10:2.24.10,"In the same way, when their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward the creation of a mind-made body. ",,10:2.24.10,10,2,24,10,0
dn10:2.24.11, ,,10:2.24.11,10,2,24,11,0
dn10:2.24.12,This pertains to their wisdom. ,,10:2.24.12,10,2,24,12,0
dn10:2.25.1,"When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward psychic power. ",,10:2.25.1,10,2,25,1,0
dn10:2.25.2,"They wield the many kinds of psychic power: multiplying themselves and becoming one again; going unimpeded through a wall, a rampart, or a mountain as if through space; diving in and out of the earth as if it were water; walking on water as if it were earth; flying cross-legged through the sky like a bird; touching and stroking with the hand the sun and moon, so mighty and powerful; controlling the body as far as the Brahmā realm. ",,10:2.25.2,10,2,25,2,0
dn10:2.26.1,Suppose an expert potter or their apprentice had some well-prepared clay. They could produce any kind of pot that they like. ,,10:2.26.1,10,2,26,1,0
dn10:2.26.2,Or suppose an expert ivory-carver or their apprentice had some well-prepared ivory. They could produce any kind of ivory item that they like. ,,10:2.26.2,10,2,26,2,0
dn10:2.26.3,Or suppose an expert goldsmith or their apprentice had some well-prepared gold. They could produce any kind of gold item that they like. ,,10:2.26.3,10,2,26,3,0
dn10:2.26.4,"In the same way, when their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward psychic power. ",,10:2.26.4,10,2,26,4,0
dn10:2.26.5, ,,10:2.26.5,10,2,26,5,0
dn10:2.26.6,This pertains to their wisdom. ,,10:2.26.6,10,2,26,6,0
dn10:2.27.1,"When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward clairaudience. ",,10:2.27.1,10,2,27,1,0
dn10:2.27.2,"With clairaudience that is purified and superhuman, they hear both kinds of sounds, human and divine, whether near or far. ",,10:2.27.2,10,2,27,2,0
dn10:2.27.3,"Suppose there was a person traveling along the road. They’d hear the sound of drums, clay drums, horns, kettledrums, and tom-toms. They’d think: ‘That’s the sound of drums,’ and ‘that’s the sound of clay-drums,’ and ‘that’s the sound of horns, kettledrums, and tom-toms.’ ",,10:2.27.3,10,2,27,3,0
dn10:2.27.4,"In the same way, when their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward clairaudience. ",,10:2.27.4,10,2,27,4,0
dn10:2.27.5, ,,10:2.27.5,10,2,27,5,0
dn10:2.27.6, ,,10:2.27.6,10,2,27,6,0
dn10:2.27.7,This pertains to their wisdom. ,,10:2.27.7,10,2,27,7,0
dn10:2.28.1,"When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward comprehending the minds of others. ",,10:2.28.1,10,2,28,1,0
dn10:2.28.2,"They understand mind with greed as ‘mind with greed’, and mind without greed as ‘mind without greed’. They understand mind with hate … mind without hate … mind with delusion … mind without delusion … constricted mind … scattered mind … expansive mind … unexpansive mind … mind that is not supreme … mind that is supreme … immersed mind … unimmersed mind … freed mind … They understand unfreed mind as ‘unfreed mind’. ",,10:2.28.2,10,2,28,2,0
dn10:2.29.1,"Suppose there was a woman or man who was young, youthful, and fond of adornments, and they check their own reflection in a clean bright mirror or a clear bowl of water. If they had a spot they’d know ‘I have a spot,’ and if they had no spots they’d know ‘I have no spots.’ ",,10:2.29.1,10,2,29,1,0
dn10:2.29.2,"In the same way, when their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward comprehending the minds of others. ",,10:2.29.2,10,2,29,2,0
dn10:2.29.3, ,,10:2.29.3,10,2,29,3,0
dn10:2.29.4, ,,10:2.29.4,10,2,29,4,0
dn10:2.29.5,This pertains to their wisdom. ,,10:2.29.5,10,2,29,5,0
dn10:2.30.1,"When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it and project it toward recollection of past lives. ",,10:2.30.1,10,2,30,1,0
